ticket_id,movie_id,title,release_date,original_language,adult,cinema,city,show_time,seat_category,age,sex,no_of_persons,ticket_type,ticket_price,payment_price,payment_type,booking_date
TKT0055001,1280282,Gabby's Dollhouse: The Movie,2025-10-17,en,FALSE,Miraj,Delhi,Night,Silver,41,Male,3,VIP,220,671,Net Banking,2025-10-27
TKT0055002,1504848,LegendSaravanan02,2025-10-17,ta,FALSE,Cinepolis,Delhi,Afternoon,Silver,11,Female,5,Balcony,140,711,Credit Card,2025-10-21
TKT0055003,1284120,The Ugly Stepsister,2025-03-07,no,FALSE,Mukta A2,Bangalore,Morning,Gold,67,Female,5,Balcony,120,620,UPI,2025-04-01
TKT0055004,1390615,Raktabeej 2,2025-09-25,bn,FALSE,PVR Cinemas,Ahmedabad,Night,Platinum,62,Female,2,Balcony,140,297,UPI,2025-10-24
TKT0055005,1557889,Soohe Ve Cheere Waleya,2025-10-10,pa,FALSE,Cinepolis,Mumbai,Morning,Platinum,69,Female,3,VIP,140,442,UPI,2025-10-21
TKT0055006,1302696,Paathirathri,2025-10-17,ml,FALSE,Miraj,Mumbai,Morning,Silver,46,Male,3,Regular,170,528,Net Banking,2025-10-24
TKT0055007,1323880,Idli Kadai,2025-10-01,ta,FALSE,INOX,Ahmedabad,Evening,Gold,46,Female,2,VIP,140,293,Net Banking,2025-10-13
TKT0055008,1054867,One Battle After Another,2025-09-26,en,FALSE,Carnival,Pune,Morning,Silver,63,Male,4,Student,220,886,UPI,2025-10-03
TKT0055009,1323880,Idli Kadai,2025-10-01,ta,FALSE,Carnival,Pune,Afternoon,Silver,69,Male,4,Regular,160,662,Net Banking,2025-10-11
TKT0055010,1302696,Paathirathri,2025-10-17,ml,FALSE,Miraj,Pune,Night,Platinum,16,Male,3,VIP,170,529,Wallet,2025-10-27
TKT0055011,1504848,LegendSaravanan02,2025-10-17,ta,FALSE,PVR Cinemas,Hyderabad,Evening,Platinum,20,Female,4,Balcony,220,900,Net Banking,2025-10-30
TKT0055012,1169210,The Mannequin,2025-08-24,en,FALSE,Mukta A2,Chandigarh,Evening,Silver,58,Male,1,Balcony,140,159,Credit Card,2025-09-04
TKT0055013,1323880,Idli Kadai,2025-10-01,ta,FALSE,Miraj,Mumbai,Morning,Platinum,10,Male,2,Student,180,377,Debit Card,2025-10-19
TKT0055014,1306525,The Elixir,2025-10-23,id,FALSE,Cinepolis,Mumbai,Afternoon,Platinum,30,Female,2,VIP,220,451,Wallet,2025-10-24
TKT0055015,1291661,Tide,2024-09-12,en,FALSE,PVR Cinemas,Delhi,Night,Silver,28,Female,1,VIP,170,187,Wallet,2024-10-10
TKT0055016,1270908,The Pet Detective,2025-10-16,ml,TRUE,INOX,Pune,Morning,Silver,60,Male,2,Balcony,170,361,Credit Card,2024-11-03
TKT0055017,1061474,Superman,2025-07-11,en,FALSE,PVR Cinemas,Chandigarh,Night,Silver,10,Male,2,VIP,140,287,Wallet,2025-07-18
TKT0055018,1284120,The Ugly Stepsister,2025-03-07,no,FALSE,Mukta A2,Ahmedabad,Afternoon,Silver,61,Female,3,VIP,99,311,Credit Card,2025-03-11
TKT0055019,1390615,Raktabeej 2,2025-09-25,bn,FALSE,Wave,Hyderabad,Night,Gold,20,Female,1,Balcony,220,231,Wallet,2025-10-20
TKT0055020,1038392,The Conjuring: Last Rites,2025-09-05,en,FALSE,PVR Cinemas,Kolkata,Evening,Platinum,60,Male,4,Balcony,240,977,Wallet,2025-09-27
TKT0055021,1197137,Black Phone 2,2025-10-17,en,FALSE,Cinepolis,Pune,Evening,Silver,23,Male,5,VIP,140,714,Credit Card,2025-10-23
TKT0055022,760329,The Smashing Machine,2025-10-10,en,FALSE,Carnival,Mumbai,Morning,Gold,64,Male,5,Regular,220,1117,Credit Card,2025-10-27
TKT0055023,1078605,Weapons,2025-08-08,en,FALSE,INOX,Ahmedabad,Evening,Gold,19,Male,1,VIP,140,165,Credit Card,2025-08-26
TKT0055024,985379,Diesel,2025-10-17,ta,FALSE,Cinepolis,Chandigarh,Afternoon,Silver,54,Male,1,VIP,99,110,Credit Card,2025-10-24
TKT0055025,1302696,Paathirathri,2025-10-17,ml,FALSE,Cinepolis,Kolkata,Morning,Platinum,28,Male,4,Regular,140,570,UPI,2025-10-24
TKT0055026,1557889,Soohe Ve Cheere Waleya,2025-10-10,pa,FALSE,INOX,Mumbai,Evening,Gold,33,Female,2,Balcony,220,458,Debit Card,2025-10-22
TKT0055027,1330421,Bone Lake,2025-10-02,en,FALSE,Carnival,Bangalore,Evening,Platinum,16,Female,1,Regular,170,191,UPI,2025-10-17
TKT0055028,1519168,The Jester 2,2025-09-15,en,FALSE,Cinepolis,Hyderabad,Evening,Platinum,17,Female,2,Student,240,486,Credit Card,2025-10-04
TKT0055029,1038392,The Conjuring: Last Rites,2025-09-05,en,FALSE,Mukta A2,Chandigarh,Night,Silver,16,Male,2,Student,140,299,Credit Card,2025-09-16
TKT0055030,1156594,Our Fault,2025-10-15,es,FALSE,INOX,Ahmedabad,Evening,Silver,60,Female,1,Regular,220,242,UPI,2025-10-24
TKT0055031,1362315,The Hand That Rocks the Cradle,2025-10-21,en,FALSE,INOX,Hyderabad,Evening,Gold,56,Female,4,VIP,140,566,Net Banking,2025-10-27
TKT0055032,793387,Holy Night: Demon Hunters,2025-04-30,ko,FALSE,Mukta A2,Hyderabad,Morning,Gold,52,Male,2,Regular,120,253,UPI,2025-05-16
TKT0055033,1301278,Karam,2025-09-25,ml,FALSE,Mukta A2,Hyderabad,Night,Platinum,60,Male,5,VIP,140,723,Credit Card,2025-10-17
TKT0055034,793387,Holy Night: Demon Hunters,2025-04-30,ko,FALSE,Cinepolis,Hyderabad,Afternoon,Silver,40,Male,5,Balcony,150,769,Debit Card,2025-05-22
TKT0055035,507244,Afterburn,2025-08-20,en,FALSE,Cinepolis,Kolkata,Night,Silver,30,Male,1,Student,240,246,Debit Card,2025-09-06
TKT0055036,1184918,The Wild Robot,2024-09-12,en,TRUE,PVR Cinemas,Ahmedabad,Night,Gold,66,Male,5,VIP,230,1172,UPI,2024-11-03
TKT0055037,803796,KPop Demon Hunters,2025-06-20,en,FALSE,Miraj,Pune,Afternoon,Platinum,32,Female,5,Student,220,1120,UPI,2025-07-01
TKT0055038,1128614,A Nice Indian Boy,2025-10-17,en,FALSE,Miraj,Hyderabad,Evening,Gold,56,Female,4,VIP,170,700,Debit Card,2025-10-24
TKT0055039,1197137,Black Phone 2,2025-10-17,en,FALSE,Cinepolis,Delhi,Night,Silver,48,Male,5,VIP,140,722,Net Banking,2025-10-17
TKT0055040,507244,Afterburn,2025-08-20,en,FALSE,Mukta A2,Kolkata,Night,Silver,45,Male,4,VIP,220,889,Net Banking,2025-09-12
TKT0055041,1270908,The Pet Detective,2025-10-16,ml,TRUE,Miraj,Chandigarh,Evening,Platinum,70,Female,2,Balcony,170,358,Credit Card,2024-11-03
TKT0055042,1054867,One Battle After Another,2025-09-26,en,FALSE,Cinepolis,Bangalore,Evening,Platinum,63,Male,5,Balcony,230,1161,Credit Card,2025-10-19
TKT0055043,1301278,Karam,2025-09-25,ml,FALSE,PVR Cinemas,Ahmedabad,Night,Gold,34,Female,5,Student,140,708,Net Banking,2025-10-02
TKT0055044,1296414,Theatre: The Myth of Reality,2025-10-16,ml,FALSE,Cinepolis,Kolkata,Night,Gold,70,Female,5,Regular,99,500,Credit Card,2025-10-30
TKT0055045,1186532,The Forge,2024-12-22,en,FALSE,Cinepolis,Pune,Morning,Gold,25,Female,1,Regular,150,155,Debit Card,2025-01-13
TKT0055046,617126,The Fantastic 4: First Steps,2025-07-25,en,FALSE,Cinepolis,Delhi,Evening,Silver,13,Male,3,Student,220,680,Debit Card,2025-07-31
TKT0055047,1560204,Kambi Katna Kathai,2025-10-17,ta,FALSE,Wave,Delhi,Afternoon,Platinum,25,Male,2,Student,160,336,UPI,2025-10-19
TKT0055048,1302696,Paathirathri,2025-10-17,ml,FALSE,Carnival,Mumbai,Night,Gold,11,Male,2,Regular,150,317,Credit Card,2025-10-26
TKT0055049,1086910,The Lost Princess,2025-10-16,en,FALSE,Miraj,Ahmedabad,Evening,Platinum,36,Male,3,VIP,240,740,Credit Card,2025-10-19
TKT0055050,1089729,Devi Chowdhurani,2025-09-26,bn,TRUE,Cinepolis,Hyderabad,Evening,Platinum,47,Female,2,Regular,220,459,Credit Card,2024-11-03
TKT0055051,1070157,Balti,2025-09-26,ml,FALSE,Cinepolis,Pune,Evening,Silver,20,Male,5,VIP,220,1123,Net Banking,2025-10-22
TKT0055052,1302696,Paathirathri,2025-10-17,ml,FALSE,Carnival,Kolkata,Morning,Silver,52,Female,3,Balcony,220,677,Debit Card,2025-10-30
TKT0055053,1086910,The Lost Princess,2025-10-16,en,FALSE,Mukta A2,Mumbai,Afternoon,Gold,51,Male,4,Regular,140,572,Credit Card,2025-10-17
TKT0055054,1086260,The Astronaut,2025-09-26,en,FALSE,PVR Cinemas,Hyderabad,Night,Gold,50,Male,1,Regular,170,184,Net Banking,2025-09-30
TKT0055055,1305717,Hunting Grounds,2025-05-16,en,FALSE,INOX,Mumbai,Night,Gold,64,Male,3,Student,140,425,Credit Card,2025-06-07
TKT0055056,1169210,The Mannequin,2025-08-24,en,FALSE,INOX,Delhi,Morning,Gold,39,Female,1,Regular,220,241,Debit Card,2025-08-29
TKT0055057,1054867,One Battle After Another,2025-09-26,en,FALSE,INOX,Delhi,Afternoon,Silver,28,Male,5,VIP,220,1115,Debit Card,2025-09-30
TKT0055058,1535290,Host,2025-10-09,th,FALSE,Cinepolis,Mumbai,Afternoon,Gold,50,Female,5,Regular,190,965,Credit Card,2025-10-26
TKT0055059,1311031,Demon Slayer: Kimetsu no Yaiba Infinity Castle,2025-09-12,ja,TRUE,Miraj,Hyderabad,Evening,Platinum,17,Male,2,Balcony,190,388,Wallet,2024-11-03
TKT0055060,1114967,Good Fortune,2025-10-17,en,FALSE,INOX,Mumbai,Evening,Silver,51,Female,3,Regular,140,439,Credit Card,2025-10-24
TKT0055061,1156593,Your Fault,2024-12-27,es,FALSE,Wave,Hyderabad,Afternoon,Gold,32,Male,3,Student,190,595,UPI,2024-12-29
TKT0055062,1197137,Black Phone 2,2025-10-17,en,FALSE,Carnival,Mumbai,Morning,Silver,64,Female,4,Balcony,220,888,Wallet,2025-10-31
TKT0055063,1504848,LegendSaravanan02,2025-10-17,ta,FALSE,Cinepolis,Pune,Night,Platinum,20,Female,5,VIP,220,1117,Wallet,2025-10-20
TKT0055064,1284120,The Ugly Stepsister,2025-03-07,no,FALSE,Carnival,Hyderabad,Afternoon,Platinum,41,Female,3,Regular,180,564,Net Banking,2025-03-19
TKT0055065,1086910,The Lost Princess,2025-10-16,en,FALSE,Cinepolis,Mumbai,Afternoon,Platinum,12,Male,4,Regular,140,582,Debit Card,2025-10-31
TKT0055066,1086260,The Astronaut,2025-09-26,en,FALSE,INOX,Kolkata,Evening,Platinum,63,Female,5,Student,230,1173,Wallet,2025-10-04
TKT0055067,1536911,Carmeni Selvam,2025-10-17,ta,FALSE,Carnival,Mumbai,Evening,Platinum,10,Female,1,Regular,220,231,Debit Card,2025-10-27
TKT0055068,238,The Godfather,2025-09-12,en,TRUE,INOX,Hyderabad,Evening,Platinum,52,Female,1,Student,160,182,Net Banking,2024-11-03
TKT0055069,1280450,Stolen Girl,2025-09-04,en,FALSE,Mukta A2,Hyderabad,Night,Platinum,36,Male,5,Regular,240,1206,Credit Card,2025-09-21
TKT0055070,1078605,Weapons,2025-08-08,en,FALSE,INOX,Chandigarh,Evening,Silver,30,Male,3,Balcony,220,681,Credit Card,2025-08-28
TKT0055071,927254,The Twits,2025-10-17,en,FALSE,Miraj,Mumbai,Evening,Silver,67,Female,5,Regular,170,861,Wallet,2025-10-17
TKT0055072,755898,War of the Worlds,2025-07-29,en,FALSE,PVR Cinemas,Hyderabad,Morning,Gold,64,Female,4,Regular,170,700,Wallet,2025-08-07
TKT0055073,1296414,Theatre: The Myth of Reality,2025-10-16,ml,FALSE,PVR Cinemas,Hyderabad,Night,Platinum,60,Female,4,Regular,140,577,Debit Card,2025-10-24
TKT0055074,949855,Black Mold,2025-01-30,en,FALSE,Wave,Bangalore,Night,Silver,30,Male,5,VIP,160,823,Debit Card,2025-02-02
TKT0055075,941109,Play Dirty,2025-09-30,en,FALSE,Wave,Pune,Evening,Silver,68,Male,1,VIP,170,195,UPI,2025-10-01
TKT0055076,1305717,Hunting Grounds,2025-05-16,en,FALSE,Cinepolis,Bangalore,Morning,Platinum,23,Male,4,Student,150,621,UPI,2025-05-23
TKT0055077,755898,War of the Worlds,2025-07-29,en,FALSE,Cinepolis,Hyderabad,Afternoon,Platinum,28,Male,1,Student,240,259,Credit Card,2025-08-10
TKT0055078,1280282,Gabby's Dollhouse: The Movie,2025-10-17,en,FALSE,PVR Cinemas,Kolkata,Night,Platinum,47,Female,4,Regular,170,691,Wallet,2025-10-29
TKT0055079,1257957,Bison Kaalamaadan,2025-10-17,ta,FALSE,Mukta A2,Ahmedabad,Morning,Platinum,52,Female,5,Balcony,220,1109,Wallet,2025-10-22
TKT0055080,949855,Black Mold,2025-01-30,en,FALSE,Mukta A2,Kolkata,Afternoon,Silver,39,Female,1,Regular,190,202,Credit Card,2025-02-23
TKT0055081,1270908,The Pet Detective,2025-10-16,ml,TRUE,Cinepolis,Delhi,Afternoon,Silver,10,Male,5,Balcony,220,1121,Wallet,2024-11-03
TKT0055082,1390615,Raktabeej 2,2025-09-25,bn,FALSE,Cinepolis,Delhi,Night,Platinum,61,Other,1,Balcony,170,176,Wallet,2025-10-01
TKT0055083,941109,Play Dirty,2025-09-30,en,FALSE,INOX,Kolkata,Afternoon,Gold,40,Female,1,Balcony,220,234,Net Banking,2025-10-29
TKT0055084,1362315,The Hand That Rocks the Cradle,2025-10-21,en,FALSE,Carnival,Hyderabad,Morning,Silver,16,Male,2,Regular,180,379,UPI,2025-10-25
TKT0055085,1362315,The Hand That Rocks the Cradle,2025-10-21,en,FALSE,Miraj,Delhi,Morning,Gold,30,Female,4,Regular,240,981,Debit Card,2025-10-25
TKT0055086,1128614,A Nice Indian Boy,2025-10-17,en,FALSE,PVR Cinemas,Ahmedabad,Night,Gold,62,Male,5,Balcony,150,763,Wallet,2025-10-19
TKT0055087,941109,Play Dirty,2025-09-30,en,FALSE,Mukta A2,Kolkata,Evening,Silver,58,Female,4,Regular,170,703,Credit Card,2025-10-03
TKT0055088,1070157,Balti,2025-09-26,ml,FALSE,Wave,Bangalore,Morning,Gold,17,Male,2,Student,140,300,Debit Card,2025-10-16
TKT0055089,1234821,Jurassic World Rebirth,2025-07-04,en,TRUE,Miraj,Mumbai,Night,Gold,28,Female,5,Regular,180,908,UPI,2024-11-03
TKT0055090,1010756,The Strangers: Chapter 2,2025-09-26,en,FALSE,Wave,Pune,Night,Platinum,17,Female,3,VIP,140,439,Wallet,2025-10-24
TKT0055091,1086910,The Lost Princess,2025-10-16,en,FALSE,Miraj,Chandigarh,Afternoon,Silver,46,Female,5,Student,140,720,Credit Card,2025-10-16
TKT0055092,1186350,Marco,2024-12-20,ml,FALSE,INOX,Pune,Evening,Silver,11,Male,3,Student,140,442,UPI,2025-01-19
TKT0055093,1560204,Kambi Katna Kathai,2025-10-17,ta,FALSE,Wave,Chandigarh,Afternoon,Platinum,28,Female,2,Balcony,140,305,UPI,2025-10-31
TKT0055094,1169210,The Mannequin,2025-08-24,en,FALSE,PVR Cinemas,Ahmedabad,Night,Silver,63,Female,1,Balcony,160,183,Net Banking,2025-09-20
TKT0055095,1089729,Devi Chowdhurani,2025-09-26,bn,TRUE,PVR Cinemas,Bangalore,Morning,Gold,41,Male,2,Balcony,220,457,Wallet,2024-11-03
TKT0055096,1504848,LegendSaravanan02,2025-10-17,ta,FALSE,INOX,Mumbai,Morning,Gold,25,Female,4,Balcony,140,574,Credit Card,2025-10-24
TKT0055097,1390615,Raktabeej 2,2025-09-25,bn,FALSE,PVR Cinemas,Pune,Night,Platinum,11,Male,2,Student,220,451,Wallet,2025-10-16
TKT0055098,1442544,Valsala Club,2025-09-26,ml,FALSE,Miraj,Bangalore,Night,Silver,44,Female,3,VIP,140,431,Debit Card,2025-10-09
TKT0055099,1519168,The Jester 2,2025-09-15,en,FALSE,Wave,Pune,Night,Silver,52,Male,1,Balcony,140,152,UPI,2025-09-19
TKT0055100,1305717,Hunting Grounds,2025-05-16,en,FALSE,PVR Cinemas,Chandigarh,Evening,Silver,30,Female,3,Regular,170,518,Credit Card,2025-06-08
TKT0055101,1302696,Paathirathri,2025-10-17,ml,FALSE,Miraj,Delhi,Night,Platinum,22,Female,5,Balcony,220,1118,Net Banking,2025-10-23
TKT0055102,1321108,Dude,2025-10-17,ta,FALSE,PVR Cinemas,Ahmedabad,Evening,Platinum,20,Female,5,VIP,220,1106,Wallet,2025-10-20
TKT0055103,1169210,The Mannequin,2025-08-24,en,FALSE,Carnival,Ahmedabad,Night,Platinum,49,Female,4,VIP,240,967,Credit Card,2025-08-24
TKT0055104,1089729,Devi Chowdhurani,2025-09-26,bn,TRUE,PVR Cinemas,Bangalore,Afternoon,Silver,70,Female,4,Student,170,695,UPI,2024-11-03
TKT0055105,755898,War of the Worlds,2025-07-29,en,FALSE,Mukta A2,Mumbai,Afternoon,Silver,33,Female,2,VIP,140,300,Wallet,2025-08-19
TKT0055106,1413637,Sasivadane,2025-10-10,te,FALSE,Miraj,Pune,Evening,Gold,64,Female,3,Student,170,520,Net Banking,2025-10-22
TKT0055107,985379,Diesel,2025-10-17,ta,FALSE,Cinepolis,Kolkata,Evening,Platinum,44,Other,3,VIP,140,444,Net Banking,2025-10-17
TKT0055108,755898,War of the Worlds,2025-07-29,en,FALSE,Miraj,Mumbai,Afternoon,Silver,63,Male,5,VIP,140,711,UPI,2025-08-01
TKT0055109,1128614,A Nice Indian Boy,2025-10-17,en,FALSE,Mukta A2,Hyderabad,Evening,Silver,61,Other,1,Regular,220,232,Debit Card,2025-10-31
TKT0055110,803796,KPop Demon Hunters,2025-06-20,en,FALSE,PVR Cinemas,Kolkata,Morning,Platinum,44,Male,3,VIP,170,530,UPI,2025-07-07
TKT0055111,1330421,Bone Lake,2025-10-02,en,FALSE,Mukta A2,Mumbai,Afternoon,Silver,49,Male,4,VIP,220,901,Debit Card,2025-10-22
TKT0055112,1070157,Balti,2025-09-26,ml,FALSE,Carnival,Bangalore,Evening,Platinum,47,Male,1,Balcony,220,226,Net Banking,2025-10-14
TKT0055113,1330421,Bone Lake,2025-10-02,en,FALSE,Carnival,Delhi,Morning,Silver,19,Male,3,Student,230,698,UPI,2025-10-18
TKT0055114,1512087,Punha Shivajiraje Bhosale,2025-10-17,mr,FALSE,Mukta A2,Chandigarh,Night,Platinum,70,Female,3,Regular,220,678,Wallet,2025-10-20
TKT0055115,1321108,Dude,2025-10-17,ta,FALSE,Miraj,Hyderabad,Night,Silver,28,Female,5,Regular,150,773,Debit Card,2025-10-25
TKT0055116,1311031,Demon Slayer: Kimetsu no Yaiba Infinity Castle,2025-09-12,ja,TRUE,Mukta A2,Kolkata,Evening,Silver,44,Female,2,VIP,160,325,Net Banking,2024-11-03
TKT0055117,1323880,Idli Kadai,2025-10-01,ta,FALSE,Cinepolis,Bangalore,Evening,Platinum,29,Female,5,Student,150,765,Net Banking,2025-10-25
TKT0055118,1184918,The Wild Robot,2024-09-12,en,TRUE,Wave,Chandigarh,Afternoon,Platinum,28,Other,5,Balcony,170,869,Debit Card,2024-11-03
TKT0055119,1512087,Punha Shivajiraje Bhosale,2025-10-17,mr,FALSE,Carnival,Kolkata,Morning,Silver,29,Female,1,VIP,160,171,Credit Card,2025-10-26
TKT0055120,1362315,The Hand That Rocks the Cradle,2025-10-21,en,FALSE,PVR Cinemas,Ahmedabad,Afternoon,Gold,31,Female,3,Regular,220,684,Wallet,2025-10-21
TKT0055121,1362315,The Hand That Rocks the Cradle,2025-10-21,en,FALSE,Cinepolis,Ahmedabad,Afternoon,Silver,64,Female,2,Student,170,364,Credit Card,2025-10-22
TKT0055122,1428816,Mithra Mandali,2025-10-17,te,FALSE,Miraj,Kolkata,Afternoon,Silver,56,Male,4,Regular,170,698,UPI,2025-10-31
TKT0055123,1280282,Gabby's Dollhouse: The Movie,2025-10-17,en,FALSE,Cinepolis,Kolkata,Afternoon,Gold,65,Male,5,Regular,220,1110,Net Banking,2025-10-20
TKT0055124,575265,Mission: Impossible - The Final Reckoning,2025-05-17,en,FALSE,PVR Cinemas,Kolkata,Morning,Gold,64,Male,1,Regular,150,165,Credit Card,2025-06-12
TKT0055125,1046732,Joto Kando Kolkatatei,2025-09-25,bn,FALSE,Carnival,Chandigarh,Afternoon,Silver,27,Female,4,Student,140,575,Wallet,2025-10-06
TKT0055126,1186350,Marco,2024-12-20,ml,FALSE,INOX,Bangalore,Night,Silver,70,Male,5,Regular,150,763,UPI,2025-01-14
TKT0055127,1362315,The Hand That Rocks the Cradle,2025-10-21,en,FALSE,PVR Cinemas,Bangalore,Evening,Gold,61,Male,4,Balcony,170,686,UPI,2025-10-30
TKT0055128,617126,The Fantastic 4: First Steps,2025-07-25,en,FALSE,INOX,Bangalore,Night,Platinum,35,Other,4,Regular,190,775,Wallet,2025-07-26
TKT0055129,793387,Holy Night: Demon Hunters,2025-04-30,ko,FALSE,Miraj,Pune,Night,Platinum,25,Female,5,Student,130,675,Debit Card,2025-05-25
TKT0055130,1296414,Theatre: The Myth of Reality,2025-10-16,ml,FALSE,Wave,Ahmedabad,Evening,Silver,35,Female,1,Regular,220,231,Credit Card,2025-10-22
TKT0055131,1413637,Sasivadane,2025-10-10,te,FALSE,PVR Cinemas,Delhi,Afternoon,Silver,58,Female,1,Regular,240,259,Credit Card,2025-10-26
TKT0055132,1419027,Attack 13,2025-06-13,th,FALSE,Carnival,Hyderabad,Night,Gold,13,Female,4,Regular,150,606,Wallet,2025-06-17
TKT0055133,1087192,How to Train Your Dragon,2025-06-13,en,FALSE,Wave,Kolkata,Afternoon,Silver,39,Male,4,Regular,190,775,Credit Card,2025-07-06
TKT0055134,1404404,Crayon Shin-chan the Movie: Super Hot! The Spicy Kasukabe Dancers,2025-09-26,ja,FALSE,Wave,Chandigarh,Morning,Gold,27,Female,2,Regular,240,502,Wallet,2025-10-25
TKT0055135,949855,Black Mold,2025-01-30,en,FALSE,Miraj,Pune,Evening,Platinum,18,Female,5,VIP,120,622,Debit Card,2025-01-30
TKT0055136,1512087,Punha Shivajiraje Bhosale,2025-10-17,mr,FALSE,Cinepolis,Chandigarh,Evening,Platinum,28,Male,1,Regular,170,190,Credit Card,2025-10-27
TKT0055137,1390615,Raktabeej 2,2025-09-25,bn,FALSE,Wave,Pune,Afternoon,Gold,26,Female,3,VIP,160,494,Net Banking,2025-10-05
TKT0055138,1419027,Attack 13,2025-06-13,th,FALSE,PVR Cinemas,Ahmedabad,Night,Silver,39,Male,2,Regular,180,384,Debit Card,2025-06-27
TKT0055139,1169210,The Mannequin,2025-08-24,en,FALSE,INOX,Mumbai,Evening,Gold,16,Male,3,Balcony,140,437,Debit Card,2025-09-04
TKT0055140,1301278,Karam,2025-09-25,ml,FALSE,INOX,Mumbai,Morning,Gold,41,Female,3,VIP,170,521,Credit Card,2025-10-02
TKT0055141,1086910,The Lost Princess,2025-10-16,en,FALSE,Cinepolis,Kolkata,Afternoon,Gold,15,Female,5,Balcony,140,716,UPI,2025-10-31
TKT0055142,1267905,The Roses,2025-08-29,en,FALSE,INOX,Kolkata,Morning,Gold,55,Female,5,VIP,170,871,Credit Card,2025-09-15
TKT0055143,1083637,Kantara: Chapter 1,2025-10-02,kn,FALSE,Cinepolis,Bangalore,Evening,Platinum,20,Male,3,Regular,240,729,Net Banking,2025-10-19
TKT0055144,1504848,LegendSaravanan02,2025-10-17,ta,FALSE,Carnival,Kolkata,Morning,Gold,49,Female,1,VIP,170,180,Net Banking,2025-10-17
TKT0055145,1257957,Bison Kaalamaadan,2025-10-17,ta,FALSE,Cinepolis,Delhi,Morning,Platinum,61,Male,3,Balcony,240,735,UPI,2025-10-25
TKT0055146,507244,Afterburn,2025-08-20,en,FALSE,Miraj,Bangalore,Afternoon,Platinum,15,Female,4,Student,140,566,Debit Card,2025-09-03
TKT0055147,1301278,Karam,2025-09-25,ml,FALSE,Mukta A2,Mumbai,Evening,Platinum,27,Female,1,Student,170,195,UPI,2025-09-25
TKT0055148,507244,Afterburn,2025-08-20,en,FALSE,INOX,Bangalore,Afternoon,Platinum,38,Female,4,Student,240,977,Debit Card,2025-09-13
TKT0055149,793387,Holy Night: Demon Hunters,2025-04-30,ko,FALSE,Carnival,Mumbai,Afternoon,Gold,13,Female,4,Student,190,778,Credit Card,2025-05-11
TKT0055150,1184918,The Wild Robot,2024-09-12,en,TRUE,Carnival,Ahmedabad,Morning,Platinum,46,Male,1,VIP,170,176,UPI,2024-11-03
TKT0055151,1512087,Punha Shivajiraje Bhosale,2025-10-17,mr,FALSE,Wave,Hyderabad,Night,Silver,12,Male,3,Regular,170,528,Credit Card,2025-10-30
TKT0055152,1404404,Crayon Shin-chan the Movie: Super Hot! The Spicy Kasukabe Dancers,2025-09-26,ja,FALSE,Wave,Chandigarh,Morning,Silver,69,Male,3,Regular,180,553,Net Banking,2025-10-19
TKT0055153,1038392,The Conjuring: Last Rites,2025-09-05,en,FALSE,Wave,Bangalore,Morning,Platinum,62,Female,3,Balcony,220,685,Net Banking,2025-09-16
TKT0055154,507244,Afterburn,2025-08-20,en,FALSE,Cinepolis,Chandigarh,Afternoon,Gold,51,Male,5,Student,150,764,Wallet,2025-08-30
TKT0055155,1442544,Valsala Club,2025-09-26,ml,FALSE,Wave,Bangalore,Morning,Silver,66,Female,3,Regular,220,684,Wallet,2025-10-08
TKT0055156,1089729,Devi Chowdhurani,2025-09-26,bn,TRUE,PVR Cinemas,Mumbai,Morning,Silver,15,Male,1,Balcony,230,246,UPI,2024-11-03
TKT0055157,1519168,The Jester 2,2025-09-15,en,FALSE,INOX,Kolkata,Night,Gold,31,Male,4,VIP,109,444,Wallet,2025-10-11
TKT0055158,1234821,Jurassic World Rebirth,2025-07-04,en,TRUE,Mukta A2,Pune,Evening,Platinum,14,Male,5,VIP,190,963,Debit Card,2024-11-03
TKT0055159,1511789,Captain Hook - The Cursed Tides,2025-07-11,en,FALSE,PVR Cinemas,Chandigarh,Afternoon,Platinum,14,Female,5,VIP,170,856,Net Banking,2025-08-06
TKT0055160,1267905,The Roses,2025-08-29,en,FALSE,Wave,Kolkata,Morning,Silver,43,Female,5,Student,170,874,Credit Card,2025-09-01
TKT0055161,760329,The Smashing Machine,2025-10-10,en,FALSE,Miraj,Kolkata,Afternoon,Platinum,16,Female,1,Balcony,170,180,Credit Card,2025-10-21
TKT0055162,1046732,Joto Kando Kolkatatei,2025-09-25,bn,FALSE,INOX,Pune,Morning,Silver,21,Male,5,Balcony,170,857,Wallet,2025-10-24
TKT0055163,1323880,Idli Kadai,2025-10-01,ta,FALSE,Miraj,Kolkata,Evening,Platinum,58,Male,4,Regular,160,658,Wallet,2025-10-18
TKT0055164,1548586,Kutram Thavir,2025-09-26,ta,FALSE,PVR Cinemas,Chandigarh,Morning,Gold,24,Male,1,Regular,140,164,Credit Card,2025-10-07
TKT0055165,1330421,Bone Lake,2025-10-02,en,FALSE,INOX,Bangalore,Evening,Gold,13,Male,1,Balcony,140,154,Wallet,2025-10-31
TKT0055166,507244,Afterburn,2025-08-20,en,FALSE,Cinepolis,Kolkata,Afternoon,Gold,57,Male,5,VIP,170,863,Wallet,2025-09-16
TKT0055167,1330421,Bone Lake,2025-10-02,en,FALSE,Carnival,Hyderabad,Afternoon,Platinum,25,Female,2,Balcony,230,467,Net Banking,2025-10-11
